"spo","pval","gene","funct","NCBI","padj"
"SPO3525",0.1398,"ccoO-1","cytochrome c oxidase, cbb3-type, subunit II","SPO_RS17860",0.91598407960199
"SPO3526",0.7288,"ccoN-1","cytochrome c oxidase, cbb3-type, subunit I","SPO_RS17865",1
"SPO3527",1.0128,"SPO3527","universal stress protein family protein","SPO_RS17870",1
"SPO3528",0.9972,"SPO3528","hypothetical protein","SPO_RS17875",1
"SPO3529",1.0072,"glyA-3","serine hydroxymethyltransferase","SPO_RS17880",1
"SPO3530",0.9434,"SPO3530","transcriptional regulator, LysR family","SPO_RS17885",1
"SPO3531",0.7066,"fnrL","transcriptional activator protein FnrL","SPO_RS17890",1
"SPO3532",0.4258,"hemN","oxygen-independent coproporphyrinogen III oxidase","SPO_RS17895",1
"SPO3533",0.3264,"SPO3533","translation elongation factor G, putative","SPO_RS17900",1
"SPO3534",0.1398,"yejF","putative microcin C transport system ATP-binding protein","SPO_RS17905",0.91598407960199
"SPO3535",0.3974,"yejE","putative microcin C transport system permease protein","SPO_RS17910",1
"SPO3536",0.4884,"yejB","putative microcin C transport system permease protein","SPO_RS17915",1
"SPO3537",0.2032,"yejA","putative microcin C transport system substrate-binding protein","SPO_RS17920",1
"SPO3538",0.1144,"cycM","cytochrome c552","SPO_RS17925",0.863558512720157
"SPO3539",0.4248,"SPO3539","prephenate dehydratase","SPO_RS17930",1
"SPO3540",1.001,"SPO3540","hypothetical protein","SPO_RS17935",1
"SPO3541",0,"SPO3541","hydrolase, NUDIX family","SPO_RS17940",0
"SPO3542",0.1424,"SPO3542","2`,3`-cyclic-nucleotide 2`-phosphodiesterase, putative","SPO_RS17945",0.91598407960199
"SPO3543",0.3988,"SPO3543","hypothetical protein","SPO_RS17950",1
"SPO3544",0.0842,"SPO3544","allantoicase","SPO_RS17955",0.788454807692308
"SPO3545",0.0894,"SPO3545","transcriptional regulator, TetR family","SPO_RS17960",0.78976
"SPO3546",1.0058,"SPO3546","zinc metallopeptidase, putative","SPO_RS17965",1
"SPO3547",0.6074,"SPO3547","hypothetical protein","SPO_RS17970",1
"SPO3548",0.999,"SPO3548","hypothetical protein","SPO_RS17975",1
"SPO3549",0.9418,"SPO3549","hypothetical protein","",1
"SPO3550",0.1272,"dnaX","DNA polymerase III, gamma and tau subunits","SPO_RS17985",0.900371701720841
"SPO3551",1.018,"SPO3551","acetyltransferase, GNAT family","SPO_RS17990",1
"SPO3552",0.4312,"SPO3552","oxidoreductase, FAD-binding protein","SPO_RS17995",1
"SPO3553",1.0028,"SPO3553","hypothetical protein","SPO_RS18000",1
"SPO3554",1.0058,"SPO3554","hypothetical protein","SPO_RS18005",1
"SPO3555",1.0018,"SPO3555","transglycosylase, Slt family","SPO_RS18010",1
"SPO3557",0.7052,"soeC","Sulfite dehydrogenase subunit SoeC%3B transmembrane sulfate transporter","SPO_RS18020",1
"SPO3558",0.0838,"soeB","Sulfite dehydrogenase iron-sulfur cluster-binding subunit SoeB%3B cytosolic protein","SPO_RS18025",0.788454807692308
"SPO3559",0,"soeA","Sulfite dehydrogenase molybdopterin cofactor-binding subunit SoeA%3B cytosolic protein","SPO_RS18030",0
"SPO3560",1.1086,"pta","phosphate acetyltransferase","SPO_RS18035",1
"SPO3561",0.3628,"xsc","sulfoacetaldehyde acetyltransferase","SPO_RS18040",1
"SPO3562",0.8978,"tauR","Taurine transcriptional regulator","SPO_RS18045",1
"SPO3563",1.0048,"SPO3563","transcriptional regulator, ArsR family","SPO_RS18050",1
"SPO3564",0.6688,"SPO3564","permease, putative","SPO_RS18055",1
"SPO3565",0.3406,"SPO3565","hypothetical protein","SPO_RS18060",1
"SPO3566",0.4498,"SPO3566","hypothetical protein","SPO_RS18065",1
"SPO3567",1.0088,"SPO3567","ribonuclease T2 family protein","SPO_RS18070",1
"SPO3568",1.012,"SPO3568","hypothetical protein","SPO_RS18075",1
"SPO3569",1.0054,"recR","recombination protein RecR","SPO_RS18080",1
"SPO3570",0.2704,"SPO3570","putative protein TIGR00103","SPO_RS18085",1
"SPO3571",1.0032,"SPO3571","transcriptional regulator, AraC family","SPO_RS18090",1
"SPO3572",0.2334,"SPO3572","isochorismatase family protein","SPO_RS18095",1
"SPO3573",0.4526,"SPO3573","NADPH-dependent FMN reductase domain protein","SPO_RS18100",1
"SPO3574",0.2868,"SPO3574","hypothetical protein","SPO_RS18105",1
"SPO3575",0.8396,"SPO3575","transcriptional regulator, MerR family","SPO_RS18110",1
"SPO3576",0,"SPO3576","OmpA domain protein","SPO_RS18115",0
"SPO3577",1.0392,"SPO3577","hypothetical protein","SPO_RS18120",1
"SPO3578",0.677,"SPO3578","ADA regulatory protein","SPO_RS18125",1
"SPO3579",1.5654,"SPO3579","transcriptional regulator, MarR family","SPO_RS18130",1
"SPO3580",0.2194,"SPO3580","isochorismatase family protein","SPO_RS18135",1
"SPO3581",0,"nth","endonuclease III","SPO_RS18140",0
"SPO3582",0,"SPO3582","kinase, pfkB family","SPO_RS18145",0
"SPO3583",0.404,"pecS","transcriptional regulator PecS","SPO_RS18150",1
"SPO3584",0,"SPO3584","membrane protein, drug/metabolite transporter (DMT) family","SPO_RS18155",0
"SPO3585",0.2028,"rppH nudH","RNA pyrophosphohydrolase (EC 3.6.1.-)","SPO_RS18160",1
"SPO3586",0.9992,"fadH","2,4-dienoyl-CoA reductase","SPO_RS18165",1
"SPO3587",0.3702,"SPO3587","hypothetical protein","SPO_RS18170",1
"SPO3588",1.0032,"SPO3588","hypothetical protein","SPO_RS18175",1
"SPO3589",0.1456,"SPO3589","hypothetical protein","SPO_RS18180",0.91598407960199
"SPO3590",0.3988,"SPO3590","hypothetical protein","SPO_RS18185",1
"SPO3591",0.3178,"SPO3591","auxin efflux carrier family protein","SPO_RS18190",1
"SPO3592",0.4312,"SPO3592","transcriptional regulator, LysR family","SPO_RS18195",1
"SPO3593",0.9936,"SPO3593","sulfatase family protein","SPO_RS18200",1
"SPO3594",0.7496,"pheS","phenylalanyl-tRNA synthetase, alpha subunit","SPO_RS18205",1
"SPO3595",0,"SPO3595","transcriptional regulator, AraC family","SPO_RS18210",0
"SPO3596",0.9,"SPO3596","pyridoxamine 5'-phosphate oxidase family protein","SPO_RS18215",1
"SPO3597",0.0284,"SPO3597","amine oxidase, flavin-containing","SPO_RS18220",0.367871698113208
"SPO3598",0.6172,"rplT","ribosomal protein L20","SPO_RS18225",1
"SPO3600",0.5424,"pyk","pyruvate kinase","SPO_RS18240",1
"SPO3601",1.0982,"SPO3601","N-formylglutamate amidohydrolase family protein","SPO_RS18245",1
"SPO3602",0.0582,"SPO3602","hypothetical protein","SPO_RS18250",0.601702479338843
"SPO3603",0.642,"SPO3603","thioesterase family protein","SPO_RS18255",1
"SPO3604",0.0858,"SPO3604","D-amino acid aminotransferase, putative","SPO_RS18260",0.788454807692308
"SPO3605",1.0968,"SPO3605","hypothetical protein","SPO_RS18265",1
"SPO3606",1.003,"SPO3606","mandelate racemase/muconate lactonizing enzyme family protein","SPO_RS18270",1
"SPO3607",1.0028,"SPO3607","hypothetical protein","SPO_RS18275",1
"SPO3608",0.6966,"mclA","malyl-CoA lyase","SPO_RS18280",1
"SPO3609",1.0102,"linC-2","2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase","SPO_RS18290",1
"SPO3610",0.8358,"SPO3610","hypothetical protein","",1
"SPO3611",0.4916,"SPO3611","hypothetical protein","SPO_RS18300",1
"SPO3612",0.6358,"SPO3612","transcriptional regulator, AsnC family","SPO_RS18305",1
"SPO3613",0,"SPO3613","transporter, LysE family","SPO_RS18310",0
"SPO3614",0.2502,"SPO3614","hypothetical protein","",1
"SPO3615",1.1734,"SPO3615","transcriptional regulator, AraC family","SPO_RS18315",1
"SPO3617",1.2818,"SPO3617","peptidoglycan-binding protein, putative","SPO_RS18325",1
"SPO3618",0.6278,"SPO3618","sulfonate ABC transporter, permease protein, putative","SPO_RS18330",1
"SPO3619",1.0048,"SPO3619","sulfonate ABC transporter, ATP-binding protein","SPO_RS18335",1
"SPO3620",0.029,"SPO3620","sulfonate ABC transporter, periplasmic sulfonate-binding protein","SPO_RS18340",0.367871698113208
"SPO3621",2,"SPO3621","transcriptional regulator, GntR family","SPO_RS18345",1
"SPO3622",0.282,"SPO3622","hypothetical protein","SPO_RS18350",1
"SPO3623",0.9878,"SPO3623","hypothetical protein","SPO_RS18355",1
"SPO3625",1.022,"cspA","cold shock protein CspA","SPO_RS18365",1
"SPO3626",0.142,"gshA","glutamate--cysteine ligase","SPO_RS18370",0.91598407960199
"SPO3627",1.0042,"SPO3627","hypothetical protein","SPO_RS18375",1
"SPO3628",0.9912,"SPO3628","acetyltransferase, GNAT family","SPO_RS18380",1
"SPO3629",0,"SPO3629","hypothetical protein","SPO_RS18385",0
"SPO3631",0,"SPO3631","OmpA domain protein","SPO_RS18395",0
"SPO3632",1.0078,"SPO3632","hypothetical protein","SPO_RS18400",1
"SPO3633",0.0328,"SPO3633","molybdopterin converting factor, subunit 2","SPO_RS18405",0.372457317073171
"SPO3634",0.2372,"moaD","molybdopterin converting factor, subunit 1","SPO_RS18410",1
"SPO3635",0.2588,"pgsA","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase","SPO_RS18415",1
"SPO3636",0.5704,"SPO3636","beta-lactamase, putative","SPO_RS18420",1
"SPO3637",0.456,"uvrC","UvrABC system protein C","SPO_RS18425",1
"SPO3638",NA,"SPO3638","oxidoreductase, short chain dehydrogenase/reductase family","SPO_RS18430",NA
"SPO3639",0.3828,"SPO3639","K+-dependent Na+/Ca+ exchanger related-protein","SPO_RS18435",1
"SPO3640",0.4068,"SPO3640","peptidase, family S49","SPO_RS18445",1
"SPO3641",0.938,"SPO3641","ABC transporter, permease protein","SPO_RS18450",1
"SPO3642",0.5486,"SPO3642","ABC transporter, ATP-binding protein","SPO_RS18455",1
"SPO3643",0.3972,"SPO3643","integral membrane protein","SPO_RS18465",1
"SPO3644",0.652,"SPO3644","hypothetical protein","SPO_RS18470",1
"SPO3645",0.6524,"SPO3645","transcriptional regulator, putative","SPO_RS18475",1
"SPO3646",0.1434,"SPO3646","enoyl-CoA hydratase/isomerase family protein","SPO_RS18480",0.91598407960199
"SPO3647",0.9934,"SPO3647","CAIB/BAIF family protein","SPO_RS18485",1
"SPO3650",1.0036,"SPO3650","adenylate/guanylate cyclase","SPO_RS18500",1
"SPO3651",0.496,"SPO3651","fatty acid desaturase family protein","SPO_RS18505",1
"SPO3652",0.997,"SPO3652","hypothetical protein","",1
"SPO3655",0.3916,"SPO3655","methyltransferase, putative","SPO_RS18525",1
"SPO3656",0.403,"clpS","ATP-dependent Clp protease, adaptor protein ClpS","SPO_RS18530",1
"SPO3657",0.802,"SPO3657","hydrolase, haloacid dehalogenase-like family","SPO_RS18535",1
"SPO3659",0.3174,"pxpA","5-oxoprolinase subunit A (5-OPase subunit A)","SPO_RS18545",1
"SPO3660",0.309,"SPO3660","urea amidolyase-like protein","SPO_RS18550",1
"SPO3661",0,"SPO3661","allophanate hydrolase family protein","SPO_RS18555",0
"SPO3662",0.3744,"SPO3662","hypothetical protein","SPO_RS18560",1
"SPO3663",1.1536,"SPO3663","TRAP dicarboxylate family transporter, DctM subunit","SPO_RS18565",1
"SPO3664",0.1626,"SPO3664","hypothetical protein","SPO_RS18570",0.981966068515498
"SPO3665",1.0008,"SPO3665","bacterial extracellular solute-binding protein, family 7","SPO_RS18575",1
"SPO3666",0.7308,"SPO3666","oxidoreductase, FAD-binding protein","SPO_RS18580",1
"SPO3667",0.4302,"catB","muconate cycloisomerase I","SPO_RS18585",1
"SPO3668",1.0004,"SPO3668","transcriptional regulator, LysR family","SPO_RS18590",1
"SPO3671",1.0002,"SPO3671","multicopper oxidase domain protein","SPO_RS18600",1
"SPO3672",0.4342,"SPO3672","hypothetical protein","SPO_RS18605",1
"SPO3673",1.5882,"SPO3673","type I secretion target repeat protein","SPO_RS22625",1
"SPO3673a",0,"SPO3673a","hypothetical protein","SPO_RS22970",0
"SPO3674",0.148,"SPO3674","ISSpo7, transposase","SPO_RS22630",0.91598407960199
"SPO3675",0.8546,"SPO3675","hypothetical protein","SPO_RS18645",1
"SPO3676",0.6014,"argE-2","acetylornithine deacetylase","SPO_RS18650",1
"SPO3677",0.3228,"SPO3677","transcriptional regulator, LysR family","SPO_RS18655",1
"SPO3678",0.359,"SPO3678","Rieske 2Fe-2S domain protein","SPO_RS18660",1
"SPO3679",1.0168,"SPO3679","hypothetical protein","SPO_RS18665",1
"SPO3680",0.985,"SPO3680","endoribonuclease L-PSP family protein","SPO_RS18670",1
"SPO3681",0.5098,"SPO3681","Rieske 2Fe-2S domain protein","SPO_RS18675",1
"SPO3682",0.9886,"SPO3682","hypothetical protein","SPO_RS18680",1
"SPO3684",0.409,"SPO3684","transcriptional regulator, LacI family","SPO_RS18690",1
"SPO3685",1.018,"SPO3685","hypothetical protein","SPO_RS18695",1
"SPO3686",0.4904,"SPO3686","HpcH/HpaI aldolase family protein","SPO_RS18700",1
"SPO3687",1.182,"SPO3687","decarboxylase, pyridoxal-dependent","SPO_RS18705",1
"SPO3688",0.9864,"SPO3688","extradiol ring-cleavage dioxygenase family protein","SPO_RS18710",1
"SPO3689",0.2314,"SPO3689","transcriptional regulator, MarR family","SPO_RS18715",1
"SPO3690",1.0146,"gtdA-1","gentisate 1,2-dioxygenase","SPO_RS18720",1
"SPO3691",0.3482,"SPO3691","fumarylacetoacetate hydrolase family protein","SPO_RS18725",1
"SPO3692",1.0054,"SPO3692","monooxygenase, putative","SPO_RS18730",1
"SPO3693",1.0058,"SPO3693","TRAP dicarboxylate transporter, DctP subunit; possibly ferulate","SPO_RS18735",1
"SPO3694",0.027,"SPO3694","TRAP dicarboxylate transporter; possibly ferulate","SPO_RS18740",0.367871698113208
"SPO3695",0,"SPO3695","TRAP dicarboxylate transporter, DctM subunit; possibly ferulate","SPO_RS18745",0
"SPO3696",0,"fcs","feruloyl-CoA synthetase","SPO_RS18750",0
"SPO3697",1.096,"badA-1","benzoate-coenzyme A ligase","SPO_RS18755",1
"SPO3698",1.0038,"SPO3698","hydrolase, putative","SPO_RS18760",1
"SPO3699",0.1944,"SPO3699","hypothetical protein","SPO_RS22325",1
"SPO3700",0.2626,"SPO3700","enoyl-CoA hydratase/isomerase family protein","SPO_RS18770",1
"SPO3701",0.5946,"boxB","benzoyl-CoA oxygenase, B subunit","SPO_RS18775",1
"SPO3702",0.7404,"SPO3702","hypothetical protein","SPO_RS23135",1
"SPO3703",1.0502,"boxA","benzoyl-CoA oxygenase, A subunit","SPO_RS18785",1
"SPO3704",0.4236,"SPO3704","DNA-binding/shikimate kinase domain protein","SPO_RS18790",1
"SPO3705",1.0072,"SPO3705","branched-chain amino acid ABC transporter, periplasmic branched-chain amino acid-binding protein","SPO_RS18795",1
"SPO3706",0.7416,"SPO3706","branched-chain amino acid ABC transporter, ATP-binding protein","SPO_RS18800",1
"SPO3707",0.0274,"SPO3707","branched-chain amino acid ABC transporter, ATP-binding protein","SPO_RS18805",0.367871698113208
"SPO3708",1.0102,"SPO3708","branched-chain amino acid ABC transporter, permease protein","SPO_RS18810",1
"SPO3709",0.2828,"SPO3709","branched-chain amino acid ABC transporter, permease protein","SPO_RS18815",1
"SPO3710",1.263,"SPO3710","hypothetical protein","SPO_RS18820",1
"SPO3711",0.4002,"SPO3711","hypothetical protein","SPO_RS18825",1
"SPO3713",0.739,"SPO3713","hypothetical protein","SPO_RS18845",1
"SPO3714",0.1168,"SPO3714","hypothetical protein","SPO_RS18850",0.863558512720157
"SPO3715",0.8262,"SPO3715","carbonic anhydrase, putative","SPO_RS18855",1
"SPO3716",0.453,"SPO3716","hypothetical protein","SPO_RS18860",1
"SPO3717",0.6108,"SPO3717","cytosol aminopeptidase family protein","SPO_RS18865",1
"SPO3718",0.9968,"SPO3718","NLP/P60 family protein","SPO_RS18870",1
"SPO3719",0.8534,"SPO3719","thiosulfate sulfurtransferase, putative","SPO_RS18875",1
"SPO3720",0.985,"tyrB","aromatic amino acid aminotransferase","SPO_RS18880",1
"SPO3721",1.0044,"SPO3721","hypothetical protein","SPO_RS18885",1
"SPO3722",0.027,"SPO3722","Rrf2 family protein","SPO_RS18890",0.367871698113208
"SPO3723",0,"amt-2","ammonium transporter","SPO_RS18895",0
"SPO3724",0.2876,"glnB-2","nitrogen regulatory protein P-II","SPO_RS18900",1
"SPO3725",0.5152,"SPO3725","penicillin-binding protein, 1A family","SPO_RS18905",1
"SPO3726",0.99,"SPO3726","toluene tolerance family protein","SPO_RS18910",1
"SPO3727",0,"SPO3727","VacJ lipoprotein, putative","SPO_RS18915",0
"SPO3728",1.5668,"SPO3728","type I secretion system ATPase","SPO_RS18920",1
"SPO3729",1.0126,"SPO3729","type I secretion membrane fusion protein, HlyD family","SPO_RS18925",1
"SPO3730",0,"SPO3730","endoribonuclease L-PSP family protein","SPO_RS18930",0
"SPO3731",0,"SPO3731","glycerophosphoryl diester phosphodiesterase, putative","SPO_RS18935",0
"SPO3732",0.139,"SPO3732","hypothetical protein","SPO_RS18940",0.91598407960199
"SPO3733",0.9874,"phhB","4a-hydroxytetrahydrobiopterin dehydratase","SPO_RS18945",1
"SPO3734",0.6166,"SPO3734","transcriptional regulator, MerR family","SPO_RS18950",1
"SPO3735",0.4968,"SPO3735","major facilitator family protein","SPO_RS18955",1
"SPO3736",0.369,"SPO3736","antioxidant, AhpC/Tsa family","SPO_RS18960",1
"SPO3738",0.201,"SPO3738","methyltransferase, putative","SPO_RS18970",1
"SPO3739",0.1402,"SPO3739","hydantoinase/oxoprolinase family protein","SPO_RS18975",0.91598407960199
"SPO3740",0.629,"msrA-2","methionine-S-sulfoxide reductase","SPO_RS18980",1
"SPO3741",0.981,"msrB","methionine-R-sulfoxide reductase","SPO_RS18985",1
"SPO3742",0.4302,"SPO3742","glutathione peroxidase family protein","SPO_RS18990",1
"SPO3743",0.4632,"SPO3743","hypothetical protein","SPO_RS18995",1
"SPO3744",0.7216,"hup","DNA-binding protein HU","SPO_RS19000",1
"SPO3745",NA,"amn","AMP nucleosidase","SPO_RS19005",NA
"SPO3746",0.6252,"ade","adenine deaminase","SPO_RS19010",1
"SPO3747",0.5716,"SPO3747","hypothetical protein","SPO_RS19015",1
"SPO3748",0.9898,"SPO3748","transcriptional regulator, LysR family","SPO_RS19020",1
"SPO3749",0.6656,"SPO3749","class II aldolase/adducin N-terminal domain protein","SPO_RS19025",1
"SPO3750",0.4316,"SPO3750","hypothetical protein","SPO_RS19030",1
"SPO3751",1.0526,"exsB","ExsB","SPO_RS19035",1
"SPO3752",0.467,"SPO3752","radical SAM domain protein","SPO_RS19045",1
"SPO3753",0.0582,"queF","NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13)","SPO_RS19050",0.601702479338843
"SPO3754",1.0144,"SPO3754","hypothetical protein","SPO_RS19055",1
"SPO3755",0.3772,"SPO3755","hypothetical protein","SPO_RS19060",1
"SPO3756",0.5344,"SPO3756","OmpA domain protein","SPO_RS19065",1
"SPO3757",0.6654,"SPO3757","alkylhydroperoxidase AhpD family core domain protein","SPO_RS19070",1
"SPO3758",0.9942,"SPO3758","acetyltransferase, GNAT family","SPO_RS19075",1
"SPO3759",0.9928,"SPO3759","molybdenum cofactor biosynthesis domain protein","SPO_RS19080",1
"SPO3760",0.3618,"sfsA","sugar fermentation stimulation protein A","SPO_RS19085",1
"SPO3762",1.0078,"SPO3762","HAD-superfamily hydrolase, subfamily IA, variant 1","SPO_RS19095",1
"SPO3763",0.8284,"SPO3763","iron-sulfur cluster-binding protein","SPO_RS19100",1
"SPO3765",0.83,"SPO3765","hypothetical protein","SPO_RS19110",1
"SPO3766",0.1418,"mtgA","monofunctional biosynthetic peptidoglycan transglycosylase","SPO_RS19115",0.91598407960199
"SPO3767",0.434,"SPO3767","hypothetical protein","SPO_RS22330",1
"SPO3768",0.032,"gltB","glutamate synthase, large subunit","SPO_RS19125",0.367900621118012
"SPO3769",0.0284,"SPO3769","hypothetical protein","SPO_RS19130",0.367871698113208
"SPO3770",0.0546,"gltD","glutamate synthase, small subunit","SPO_RS19135",0.592754252199413
"SPO3771",2,"uppP","Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase)","SPO_RS19140",1
"SPO3772",0.9954,"SPO3772","NADH ubiquinone oxidoreductase, putative","SPO_RS19145",1
"SPO3774",0.084,"SPO3774","oligopeptide/dipeptide ABC transporter, periplasmic substrate-binding protein","SPO_RS19155",0.788454807692308
"SPO3775",1.5662,"SPO3775","oligopeptide/dipeptide ABC transporter, permease protein","SPO_RS19160",1
"SPO3776",0.464,"SPO3776","oligopeptide/dipeptide ABC transporter, permease protein","SPO_RS19165",1
"SPO3777",1.0164,"SPO3777","oligopeptide/dipeptide ABC transporter, ATP-binding protein","SPO_RS19170",1
"SPO3778",0.5266,"SPO3778","oligopeptide/dipeptide ABC transporter, ATP-binding protein","SPO_RS19175",1
"SPO3779",0.687,"SPO3779","transcriptional regulator, LysR family","SPO_RS19180",1
"SPO3780",0.4326,"SPO3780","hypothetical protein","SPO_RS19185",1
"SPO3781",0.991,"SPO3781","hypothetical protein","SPO_RS19190",1
"SPO3782",0.2528,"SPO3782","hypothetical protein","SPO_RS19195",1
"SPO3783",0.2318,"SPO3783","sugar ABC transporter, ATP-binding protein","SPO_RS19200",1
"SPO3784",0.6848,"SPO3784","sugar ABC transporter, ATP-binding protein","SPO_RS19205",1
"SPO3785",0.5146,"SPO3785","sugar ABC transporter, permease protein","SPO_RS19210",1
"SPO3786",0.7082,"SPO3786","sugar ABC transporter, permease protein","SPO_RS19215",1
"SPO3787",1.2204,"SPO3787","sugar ABC transporter, periplasmic sugar-binding protein","SPO_RS19220",1
"SPO3788",1.0056,"acoR","acetoin catabolism regulatory protein","SPO_RS19225",1
"SPO3789",0,"SPO3789","4-carboxymuconolactone decarboxylase domain/alkylhydroperoxidase AhpD family core domain protein","SPO_RS19230",0
"SPO3790",0.6486,"acoC","acetoin dehydrogenase complex, E2 component, dihydrolipoamide acetyltransferase","SPO_RS19235",1
"SPO3791",0.7794,"acoB","acetoin dehydrogenase complex, E1 component, beta subunit","SPO_RS19240",1
"SPO3792",0.4542,"acoA","acetoin dehydrogenase complex, E1 component, alpha subunit","SPO_RS19245",1
"SPO3793",0.2642,"acoX","acetoin catabolism protein X","SPO_RS19250",1
"SPO3794",0,"SPO3794","hypothetical protein","SPO_RS22635",0
"SPO3795",1.0044,"rpoN","RNA polymerase sigma-54 factor","SPO_RS19255",1
"SPO3802",0.2574,"SPO3802","hypothetical protein","SPO_RS19290",1
"SPO3803",0.4268,"SPO3803","transcriptional regulator, AraC family","SPO_RS19295",1
"SPO3804",1.5762,"dmdC","3-methylmercaptopropionyl-CoA dehydrogenase","SPO_RS19300",1
"SPO3805",0,"dmdD","Methylthioacryloyl-CoA hydratase","SPO_RS19305",0
"SPO3806",0.0276,"smpB","SsrA-binding protein","SPO_RS19310",0.367871698113208
"SPO3807",0.36,"SPO3807","hypothetical protein","SPO_RS19315",1
"SPO3808",0.1968,"SPO3808","hypothetical protein","",1
"SPO3809",0.254,"SPO3809","transcriptional regulator, ArsR family","",1
"SPO3810",0,"gpmI","2,3-bisphosphoglycerate-independent phosphoglycerate mutase","SPO_RS19335",0
"SPO3811",1.3494,"SPO3811","hypothetical protein","SPO_RS19340",1
"SPO3812",0.0312,"SPO3812","carboxyl-terminal protease family protein","SPO_RS19345",0.367871698113208
"SPO3813",0.3664,"SPO3813","hypothetical protein","SPO_RS19350",1
"SPO3814",0.1432,"SPO3814","hypothetical protein","SPO_RS19355",0.91598407960199
"SPO3815",0.42,"SPO3815","ABC transporter, permease protein","SPO_RS19360",1
"SPO3816",1.0032,"SPO3816","CAAX amino terminal protease family protein","SPO_RS19365",1
"SPO3817",0.92,"accD","acetyl-CoA carboxylase, carboxyl transferase, beta subunit","SPO_RS19370",1
"SPO3819",0.9974,"SPO3819","ATPase, AFG1 family","SPO_RS19380",1
"SPO3820",1.5826,"SPO3820","transmembrane transporter, major facilitator family","SPO_RS19385",1
"SPO3821",1.5772,"SPO3821","ornithine cyclodeaminase/mu-crystallin family protein","SPO_RS19390",1
"SPO3822",1.0062,"SPO3822","HAD-superfamily hydrolase, subfamily IA, variant 1 family protein","SPO_RS19395",1
"SPO3827",1.0072,"SPO3827","YaiI/YqxD family protein","SPO_RS19420",1
"SPO3828",2,"sthA","soluble pyridine nucleotide transhydrogenase","SPO_RS19425",1
"SPO3829",0.99,"SPO3829","S-formylglutathione hydrolase, putative","SPO_RS19430",1
"SPO3830",0.9688,"pepT","peptidase T","SPO_RS19435",1
"SPO3831",1.0088,"SPO3831","hydrolase, alpha/beta fold family","SPO_RS19440",1
"SPO3832",0.5824,"SPO3832","ornithine cyclodeaminase/mu-crystallin family protein","SPO_RS19445",1
"SPO3833",1.515,"SPO3833","ATP-dependent RNA helicase, DEAD/DEAH box family","SPO_RS19450",1
"SPO3835",0.6458,"rbfA","ribosome-binding factor A","SPO_RS19460",1
"SPO3836",1.5688,"SPO3836","hypothetical protein","SPO_RS19465",1
"SPO3837",0.0308,"truB","tRNA pseudouridine synthase B","SPO_RS19470",0.367871698113208
"SPO3838",1.0032,"SPO3838","hypothetical protein","SPO_RS19475",1
"SPO3839",0.576,"SPO3839","type I secretion target repeat protein","SPO_RS19480",1
"SPO3840",0.1984,"rpsO","ribosomal protein S15","SPO_RS19485",1
"SPO3841",1.0012,"SPO3841","transcriptional regulator, TetR family","SPO_RS19490",1
"SPO3842",1.1656,"SPO3842","hypothetical protein","SPO_RS19495",1
"SPO3843",0.0276,"SPO3843","malonate transporter, putative","SPO_RS19500",0.367871698113208
"SPO3844",0.4068,"polA","DNA polymerase I","SPO_RS19505",1
"SPO3845",0.439,"SPO3845","hypothetical protein","",1
"SPO3846",0.9966,"SPO3846","hypothetical protein","SPO_RS19515",1
"SPO3847",0.0278,"SPO3847","ABC transporter, ATP-binding protein","SPO_RS19520",0.367871698113208
"SPO3848",0.1556,"SPO3848","sterol desaturase family protein","SPO_RS19525",0.944313442622951
"SPO3849",0.717,"SPO3849","hypothetical protein","SPO_RS19530",1
"SPO3850",0,"SPO3850","glutathione-dependent formaldehyde dehydrogenase","SPO_RS19540",0
"SPO3851",1.0056,"SPO3851","HemY domain protein","SPO_RS19545",1
"SPO3852",0.9154,"SPO3852","hypothetical protein","SPO_RS19550",1
"SPO3853",0.9958,"SPO3853","uroporphyrinogen-III synthase, putative","SPO_RS19555",1
"SPO3854",0.9876,"SPO3854","O-sialoglycoprotein endopeptidase, putative","SPO_RS19560",1
"SPO3855",0.0618,"gpsA","glycerol-3-phosphate dehydrogenase (NAD(P)+)","SPO_RS19565",0.616667385444744
"SPO3856",0.7466,"SPO3856","YCII-related domain protein","SPO_RS19570",1
"SPO3857",0.966,"SPO3857","hypothetical protein","SPO_RS19575",1
"SPO3858",1.569,"SPO3858","hypothetical protein","SPO_RS19580",1
"SPO3859",0.4346,"SPO3859","hypothetical protein","SPO_RS19585",1
"SPO3860",0.9982,"SPO3860","hypothetical protein","",1
"SPO3861",1.1694,"ahcY","adenosylhomocysteinase","SPO_RS19595",1
"SPO3862",0.6756,"SPO3862","lipoprotein, putative","SPO_RS19600",1
"SPO3863",1.0098,"SPO3863","HD domain protein","SPO_RS19605",1
"SPO3864",1.0042,"SPO3864","hypothetical protein","SPO_RS19610",1
"SPO3865",0.0276,"regA","photosynthetic apparatus regulatory protein RegA","SPO_RS19615",0.367871698113208
"SPO3866",0.057,"senC","regulatory protein SenC","SPO_RS19620",0.601702479338843
"SPO3867",0,"regB","sensor histidine kinase RegB","SPO_RS19625",0
