mean,lwrCL,uprCL,stdev,lwrCL_adj,uprCL_adj,spo,naCount
1.025,1.008,1.044,0.009,0.996,1.06,SPO0454,0
NA,NA,NA,NA,NA,NA,SPO0455,10000
1.042,0.975,1.109,0.034,0.931,1.146,SPO0456,0
1.022,0.955,1.081,0.033,0.88,1.109,SPO0457,0
0.985,0.959,1.009,0.013,0.942,1.022,SPO0458,0
0.928,0.853,0.997,0.037,0.788,1.034,SPO0460,0
0.999,0.931,1.057,0.033,0.868,1.092,SPO0461,0
0.937,0.887,0.994,0.027,0.853,1.03,SPO0462,0
1.002,0.92,1.052,0.036,0.87,1.061,SPO0463,0
1.043,0.959,1.123,0.042,0.899,1.186,SPO0464,0
1.034,0.939,1.126,0.049,0.862,1.195,SPO0465,0
0.945,0.851,1.012,0.042,0.786,1.04,SPO0466,0
1.018,0.947,1.09,0.037,0.909,1.135,SPO0467,0
0.976,0.869,1.064,0.051,0.803,1.103,SPO0468,0
0.988,0.954,1.027,0.019,0.932,1.06,SPO0469,0
0.999,0.95,1.052,0.026,0.919,1.098,SPO0470,0
0.916,0.877,0.953,0.02,0.846,0.975,SPO0471,0
0.901,0.844,0.97,0.033,0.817,1.029,SPO0472,0
0.846,0.801,0.894,0.024,0.767,0.928,SPO0473,0
1.005,0.925,1.09,0.043,0.874,1.161,SPO0474,0
NA,NA,NA,NA,NA,NA,SPO0475,10000
0.967,0.901,1.017,0.031,0.834,1.032,SPO0476,0
0.929,0.82,1.014,0.052,0.725,1.041,SPO0477,0
1.022,1,1.04,0.01,0.983,1.05,SPO0478,0
0.994,0.983,1.004,0.005,0.975,1.012,SPO0479,0
1.035,0.985,1.085,0.026,0.954,1.111,SPO0481,0
0.987,0.932,1.04,0.028,0.889,1.08,SPO0482,0
0.993,0.977,1.01,0.008,0.967,1.021,SPO0483,0
NA,NA,NA,NA,NA,NA,SPO0484,10000
NA,NA,NA,NA,NA,NA,SPO0485,10000
NA,NA,NA,NA,NA,NA,SPO0486,10000
NA,NA,NA,NA,NA,NA,SPO0487,10000
0.991,0.962,1.015,0.014,0.938,1.026,SPO0489,0
0.985,0.958,1.012,0.014,0.942,1.033,SPO0490,0
1.001,0.98,1.021,0.011,0.967,1.037,SPO0491,0
0.928,0.883,0.98,0.025,0.858,1.021,SPO0491a,0
0.969,0.912,1.029,0.03,0.883,1.076,SPO0492,0
NA,NA,NA,NA,NA,NA,SPO0496,10000
0.804,0.756,0.853,0.025,0.725,0.886,SPO0503,0
1.045,1.034,1.054,0.005,1.025,1.058,SPO0504,0
1.023,1.01,1.035,0.006,1.004,1.044,SPO0504a,0
NA,NA,NA,NA,NA,NA,SPO0505,10000
NA,NA,NA,NA,NA,NA,SPO0506,10000
1.106,1.054,1.179,0.033,1.031,1.23,SPO0507,0
0.998,0.954,1.039,0.022,0.917,1.072,SPO0508,0
NA,NA,NA,NA,NA,NA,SPO0511,10000
0.753,0.462,1.086,0.163,0.307,1.372,SPO0512,13
1.053,0.968,1.141,0.045,0.922,1.191,SPO0513,0
1.043,0.986,1.113,0.032,0.973,1.194,SPO0514,0
1.012,0.993,1.032,0.01,0.978,1.048,SPO0515,0
0.846,0.78,0.909,0.033,0.734,0.951,SPO0516,0
0.992,0.917,1.042,0.033,0.859,1.05,SPO0517,0
NA,NA,NA,NA,NA,NA,SPO0518,10000
NA,NA,NA,NA,NA,NA,SPO0519,10000
1.036,0.976,1.094,0.03,0.938,1.135,SPO0520,0
1.035,1.004,1.066,0.016,0.98,1.09,SPO0521,0
1.055,1.015,1.094,0.02,0.983,1.122,SPO0522,0
1.014,0.959,1.067,0.028,0.919,1.1,SPO0523,0
1.018,0.965,1.075,0.028,0.934,1.121,SPO0524,0
1.042,0.963,1.117,0.039,0.94,1.153,SPO0525,0
0.525,0,1.097,0.384,0,1.097,SPO0526,1049
0.972,0.906,1.042,0.035,0.87,1.097,SPO0527,0
0.961,0.934,0.983,0.013,0.916,0.994,SPO0528,0
1.138,1.033,1.251,0.056,0.978,1.334,SPO0529,0
NA,NA,NA,NA,NA,NA,SPO0530,10000
NA,NA,NA,NA,NA,NA,SPO0531,10000
0,0,0,0,0,0,SPO0532,3110
1.014,0.941,1.085,0.036,0.889,1.12,SPO0533,0
1.021,0.972,1.079,0.028,0.946,1.133,SPO0534,0
0.967,0.925,1.014,0.024,0.904,1.052,SPO0535,0
1.031,0.822,1.186,0.096,0.682,1.237,SPO0536,0
NA,NA,NA,NA,NA,NA,SPO0537,10000
NA,NA,NA,NA,NA,NA,SPO0538,10000
1.026,0.969,1.074,0.027,0.921,1.104,SPO0539,0
0.99,0.957,1.025,0.018,0.938,1.061,SPO0540,0
0.964,0.929,0.997,0.017,0.905,1.024,SPO0541,0
0.983,0.897,1.059,0.042,0.823,1.092,SPO0543,0
0.977,0.954,0.999,0.012,0.941,1.018,SPO0544,0
0.942,0.913,0.966,0.014,0.89,0.982,SPO0545,0
0.954,0.914,0.994,0.02,0.884,1.021,SPO0546,0
0.967,0.88,1.063,0.047,0.823,1.14,SPO0547,0
0.95,0.918,0.985,0.017,0.902,1.014,SPO0548,0
1.035,0.972,1.102,0.033,0.924,1.155,SPO0549,0
1.065,0.939,1.211,0.07,0.867,1.326,SPO0550,0
0.901,0.732,1.07,0.086,0.616,1.137,SPO0551,0
1.017,0.751,1.259,0.131,0.514,1.402,SPO0552,0
0.976,0.914,1.031,0.03,0.872,1.058,SPO0553,0
0.992,0.939,1.05,0.028,0.91,1.095,SPO0554,0
1.019,0.985,1.065,0.021,0.974,1.096,SPO0555,0
1.002,0.97,1.032,0.016,0.943,1.047,SPO0556,0
0.999,0.966,1.036,0.018,0.941,1.057,SPO0557,0
1.008,0.979,1.039,0.016,0.954,1.057,SPO0558,0
1.047,0.999,1.093,0.024,0.962,1.118,SPO0559,0
0.981,0.953,1.007,0.014,0.932,1.023,SPO0560,0
1.014,0.97,1.06,0.024,0.938,1.092,SPO0561,0
0.988,0.871,1.118,0.064,0.797,1.225,SPO0562,0
0.85,0.744,0.988,0.065,0.71,1.106,SPO0563,0
0.976,0.937,1.015,0.02,0.899,1.039,SPO0564,0
0.836,0.701,0.96,0.067,0.613,1.034,SPO0565,0
0.82,0.74,0.911,0.045,0.688,0.984,SPO0566,0
0.986,0.821,1.183,0.093,0.747,1.326,SPO0567,0
1.031,1.009,1.055,0.012,0.999,1.073,SPO0568,0
0.98,0.908,1.052,0.038,0.85,1.107,SPO0569,0
0.957,0.888,1.036,0.038,0.855,1.098,SPO0570,0
1.009,0.929,1.09,0.04,0.896,1.108,SPO0571,0
0.959,0.866,1.057,0.049,0.801,1.153,SPO0572,0
0.838,0.768,0.919,0.039,0.719,0.977,SPO0573,0
0.997,0.98,1.014,0.009,0.968,1.021,SPO0574,0
0.965,0.888,1.033,0.038,0.835,1.067,SPO0575,0
1.039,0.998,1.08,0.021,0.955,1.106,SPO0576,0
0.84,0.771,0.919,0.038,0.736,0.973,SPO0577,0
0.898,0.824,0.981,0.04,0.78,1.044,SPO0578,0
0.944,0.884,1.005,0.031,0.858,1.04,SPO0579,0
1.032,0.907,1.191,0.074,0.835,1.313,SPO0580,0
0.93,0.824,1.037,0.056,0.748,1.129,SPO0581,0
1.034,1.002,1.065,0.017,0.974,1.09,SPO0582,0
1.034,0.974,1.1,0.032,0.936,1.153,SPO0583,0
1.031,0.995,1.065,0.018,0.969,1.091,SPO0584,0
1.038,1.016,1.058,0.011,0.999,1.075,SPO0585,0
0.992,0.975,1.011,0.009,0.963,1.026,SPO0586,0
1.026,0.962,1.101,0.036,0.921,1.167,SPO0587,0
1.033,0.896,1.177,0.072,0.786,1.33,SPO0588,0
0.93,0.865,0.981,0.03,0.825,0.997,SPO0589,0
0.924,0.864,0.983,0.031,0.817,1.015,SPO0590,0
1.02,0.932,1.094,0.043,0.855,1.127,SPO0591,0
0.945,0.826,1.069,0.062,0.777,1.149,SPO0592,0
0.99,0.867,1.108,0.063,0.795,1.164,SPO0593,0
0.797,0.694,0.899,0.053,0.629,0.958,SPO0594,0
0.948,0.819,1.057,0.061,0.739,1.136,SPO0595,0
0.847,0.7,0.999,0.077,0.622,1.109,SPO0596,0
0.863,0.713,1.014,0.078,0.633,1.123,SPO0597,0
0.91,0.835,0.974,0.036,0.77,0.995,SPO0598,0
0.985,0.89,1.076,0.048,0.824,1.14,SPO0599,0
0.968,0.936,0.995,0.015,0.908,1.011,SPO0600,0
0.99,0.96,1.024,0.017,0.949,1.056,SPO0601,0
0.959,0.942,0.976,0.009,0.935,0.988,SPO0602,0
0.14,0,0.566,0.181,0,0.566,SPO0604,645
0.94,0.891,0.99,0.025,0.853,1.025,SPO0605,0
0.946,0.846,1.05,0.053,0.783,1.139,SPO0606,0
0.939,0.832,1.069,0.061,0.778,1.18,SPO0607,0
0.92,0.878,0.956,0.02,0.839,0.97,SPO0608,0
1.01,0.962,1.062,0.026,0.925,1.106,SPO0609,0
0.973,0.922,1.02,0.025,0.879,1.061,SPO0610,0
0.933,0.904,0.964,0.015,0.883,0.988,SPO0611,0
0.916,0.816,0.998,0.047,0.736,1.042,SPO0612,0
0.927,0.776,1.06,0.073,0.675,1.137,SPO0613,0
0.947,0.728,1.128,0.104,0.526,1.204,SPO0614,0
1.019,0.997,1.044,0.012,0.978,1.067,SPO0615,0
1.043,0.984,1.094,0.029,0.945,1.117,SPO0616,0
0.968,0.943,0.991,0.013,0.918,1.002,SPO0618,0
0.941,0.901,0.981,0.02,0.865,1.007,SPO0619,0
0.921,0.803,1.041,0.062,0.717,1.115,SPO0620,0
0.953,0.92,0.987,0.017,0.895,1.009,SPO0621,0
0.959,0.939,0.98,0.01,0.924,0.998,SPO0622,0
0.947,0.925,0.968,0.011,0.911,0.975,SPO0623,0
0.949,0.929,0.973,0.011,0.92,0.992,SPO0624,0
0.987,0.96,1.014,0.014,0.941,1.028,SPO0628,0
1.034,1.01,1.057,0.012,0.992,1.072,SPO0628a,0
1.039,1.014,1.067,0.014,0.998,1.097,SPO0629,0
1.032,1.014,1.05,0.009,1.007,1.06,SPO0632,0
1.03,0.997,1.066,0.018,0.974,1.094,SPO0633,0
0.922,0.855,1.003,0.039,0.817,1.072,SPO0634,0
1.028,1,1.055,0.014,0.984,1.064,SPO0635,0
1.014,0.843,1.231,0.104,0.77,1.433,SPO0636,0
NA,NA,NA,NA,NA,NA,SPO0637,10000
0.978,0.894,1.054,0.041,0.804,1.093,SPO0638,0
0.997,0.933,1.064,0.033,0.888,1.105,SPO0639,0
1.003,0.961,1.052,0.023,0.941,1.097,SPO0641,0
1.062,1.005,1.121,0.03,0.975,1.169,SPO0642,0
0.989,0.934,1.047,0.029,0.897,1.101,SPO0643,0
0.944,0.853,1.039,0.048,0.782,1.139,SPO0644,0
1.012,0.957,1.066,0.028,0.916,1.103,SPO0645,0
NA,NA,NA,NA,NA,NA,SPO0646,10000
0.838,0.283,1.197,0.237,0,1.32,SPO0647,1
1.028,0.976,1.078,0.026,0.941,1.099,SPO0648,0
0.987,0.949,1.025,0.019,0.925,1.046,SPO0649,0
0.971,0.948,0.998,0.013,0.931,1.023,SPO0650,0
0.954,0.907,1,0.023,0.891,1.018,SPO0651,0
1.023,0.744,1.396,0.172,0.662,1.662,SPO0652,0
0.979,0.934,1.026,0.023,0.899,1.059,SPO0653,0
1.023,0.97,1.083,0.029,0.943,1.134,SPO0654,0
0.617,0.326,0.905,0.15,0.196,0.953,SPO0655,0
NA,NA,NA,NA,NA,NA,SPO0656,10000
1.033,0.959,1.107,0.037,0.919,1.132,SPO0657,0
0.946,0.894,0.994,0.026,0.855,1.029,SPO0658,0
0.916,0.85,0.983,0.034,0.795,1.033,SPO0659,0
0.937,0.896,0.985,0.023,0.871,1.026,SPO0660,0
0.921,0.835,1.023,0.049,0.779,1.117,SPO0661,0
0.902,0.825,0.986,0.042,0.774,1.056,SPO0662,0
0.88,0.834,0.937,0.027,0.798,0.974,SPO0663,0
1.003,0.954,1.061,0.028,0.934,1.117,SPO0664,0
1.034,0.893,1.16,0.069,0.762,1.25,SPO0665,0
0.882,0.725,1.039,0.082,0.64,1.105,SPO0666,0
NA,NA,NA,NA,NA,NA,SPO0667,10000
0,0,0,0,0,0,SPO0668,3201
NA,NA,NA,NA,NA,NA,SPO0669,10000
0.955,0.91,0.999,0.023,0.876,1.032,SPO0670,0
0.934,0.885,0.995,0.028,0.86,1.044,SPO0671,0
1.021,0.975,1.064,0.023,0.935,1.095,SPO0672,0
0.853,0.775,0.936,0.041,0.72,1.008,SPO0673,0
0.896,0.869,0.92,0.013,0.846,0.936,SPO0674,0
0.937,0.786,1.076,0.074,0.682,1.144,SPO0675,0
0.864,0.312,1.198,0.237,0,1.344,SPO0676,0
1.027,0.973,1.08,0.027,0.938,1.129,SPO0677,0
1.005,0.976,1.041,0.017,0.967,1.076,SPO0678,0
1.104,1.049,1.146,0.025,1.01,1.165,SPO0679,0
1.004,0.948,1.063,0.03,0.915,1.126,SPO0680,0
1.018,0.776,1.317,0.141,0.682,1.571,SPO0681,0
1.032,0.997,1.068,0.018,0.973,1.094,SPO0682,0
1.034,0.971,1.097,0.033,0.925,1.142,SPO0683,0
1.042,0.908,1.179,0.07,0.828,1.287,SPO0684,0
1.002,0.969,1.042,0.019,0.948,1.066,SPO0685,0
0.965,0.926,1.004,0.02,0.901,1.04,SPO0686,0
1.012,0.971,1.046,0.019,0.946,1.057,SPO0687,0
1.03,0.984,1.076,0.023,0.954,1.099,SPO0688,0
1.013,0.373,1.468,0.283,0,1.69,SPO0689,0
0.951,0.885,1.018,0.033,0.844,1.062,SPO0690,0
0.973,0.834,1.126,0.074,0.752,1.256,SPO0691,0
0.966,0.918,1.025,0.027,0.897,1.067,SPO0692,0
0.963,0.948,0.98,0.008,0.938,0.999,SPO0693,0
0.956,0.898,1.002,0.027,0.85,1.015,SPO0694,0
1.085,0.915,1.258,0.09,0.784,1.452,SPO0695,0
0.941,0.864,1.012,0.038,0.798,1.059,SPO0697,0
0.838,0.634,1.044,0.106,0.474,1.211,SPO0698,0
0.86,0.781,0.944,0.042,0.716,1.011,SPO0699,0
0.988,0.867,1.111,0.063,0.768,1.189,SPO0700,0
1.029,0.998,1.059,0.016,0.972,1.079,SPO0701,0
1.005,0.956,1.05,0.024,0.913,1.077,SPO0702,0
0.981,0.921,1.068,0.039,0.903,1.133,SPO0703,0
0.941,0.896,0.989,0.024,0.88,1.015,SPO0704,0
0.959,0.899,1.033,0.035,0.883,1.103,SPO0705,0
1.024,0.997,1.052,0.014,0.982,1.069,SPO0706,0
0.882,0.807,0.948,0.036,0.747,0.994,SPO0707,0
0.945,0.876,1.009,0.034,0.828,1.045,SPO0708,0
NA,NA,NA,NA,NA,NA,SPO0709,10000
0.961,0.917,1.005,0.022,0.881,1.025,SPO0710,0
1.049,1.028,1.07,0.011,1.013,1.086,SPO0711,0
1.041,0.967,1.127,0.041,0.91,1.198,SPO0712,0
1.011,0.963,1.06,0.024,0.931,1.094,SPO0713,0
0.229,0,0.926,0.301,0,0.926,SPO0714,615
0.831,0.638,0.998,0.093,0.479,1.132,SPO0715,0
1.023,0.983,1.056,0.018,0.96,1.07,SPO0716,0
1.044,1.005,1.08,0.019,0.979,1.096,SPO0717,0
0.924,0.781,1.066,0.073,0.659,1.166,SPO0718,0
1.196,0.822,1.825,0.24,0.8,1.893,SPO0721,169
1.02,0.46,1.359,0.243,0,1.557,SPO0722,1
1.07,1.005,1.146,0.036,0.965,1.203,SPO0723,0
1.033,0.983,1.086,0.026,0.949,1.136,SPO0724,0
1.024,0.96,1.09,0.034,0.893,1.137,SPO0725,0
NA,NA,NA,NA,NA,NA,SPO0726,10000
0.796,0.268,1.141,0.235,0,1.233,SPO0727,0
0.957,0.9,1.012,0.028,0.878,1.036,SPO0728,0
0.611,0,1.032,0.319,0,1.032,SPO0729,2227
NA,NA,NA,NA,NA,NA,SPO0731,10000
0.684,0,1.32,0.456,0,1.32,SPO0732,1509
0.997,0.951,1.063,0.029,0.927,1.106,SPO0733,0
0.993,0.892,1.094,0.052,0.809,1.174,SPO0734,0
1.051,1.011,1.092,0.023,0.977,1.13,SPO0735,0
0.959,0.916,0.998,0.021,0.892,1.015,SPO0736,0
1.076,0.931,1.17,0.064,0.841,1.203,SPO0737,0
0.979,0.911,1.04,0.033,0.86,1.08,SPO0738,0
1.005,0.97,1.037,0.017,0.945,1.053,SPO0739,0
1.016,0.984,1.05,0.017,0.973,1.075,SPO0740,0
0.997,0.949,1.04,0.023,0.918,1.066,SPO0741,0
0.998,0.953,1.042,0.023,0.916,1.072,SPO0742,0
0.848,0.778,0.922,0.037,0.722,0.963,SPO0743,0
0.946,0.913,0.982,0.018,0.892,1.009,SPO0744,0
0.939,0.92,0.953,0.009,0.905,0.959,SPO0745,0
0.983,0.923,1.046,0.032,0.875,1.092,SPO0746,0
0.952,0.895,1.008,0.03,0.856,1.034,SPO0747,0
1.03,0.91,1.175,0.069,0.85,1.285,SPO0748,0
0.969,0.91,1.025,0.03,0.871,1.038,SPO0749,0
0.968,0.9,1.038,0.036,0.847,1.098,SPO0750,0
0.974,0.928,1.017,0.023,0.901,1.032,SPO0751,0
0.666,0.556,0.779,0.058,0.49,0.861,SPO0752,0
1.035,0.987,1.081,0.025,0.945,1.115,SPO0753,0
1.028,0.994,1.065,0.019,0.976,1.099,SPO0754,0
1.071,1.028,1.105,0.02,0.991,1.122,SPO0755,0
1.052,0.947,1.165,0.057,0.88,1.254,SPO0756,0
1.07,1.046,1.094,0.012,1.035,1.109,SPO0757,0
1.067,1.054,1.083,0.008,1.05,1.098,SPO0758,0
1.045,0.972,1.129,0.041,0.936,1.19,SPO0759,0
0.846,0.715,0.974,0.066,0.621,1.078,SPO0760,0
0.93,0.863,0.997,0.035,0.816,1.054,SPO0761,0
1.061,0.908,1.204,0.075,0.814,1.239,SPO0762,49
0.961,0.926,0.994,0.017,0.9,1.013,SPO0763,0
0.946,0.906,0.987,0.021,0.881,1.033,SPO0764,0
0.909,0.854,0.963,0.028,0.829,1.006,SPO0765,0
0.744,0.566,0.918,0.089,0.479,0.966,SPO0766,0
0.635,0,1.122,0.289,0,1.182,SPO0767,41
0.913,0.842,0.986,0.037,0.794,1.039,SPO0768,0
1.023,0.962,1.087,0.032,0.925,1.14,SPO0769,0
0.825,0.623,1.025,0.104,0.545,1.068,SPO0770,36
0.964,0.923,1.011,0.022,0.896,1.043,SPO0771,0
1.005,0.958,1.059,0.027,0.924,1.1,SPO0772,0
1.094,1.004,1.214,0.054,0.955,1.3,SPO0773,0
0.953,0.901,1.011,0.028,0.859,1.056,SPO0774,0
1.028,0.96,1.105,0.038,0.925,1.173,SPO0775,0
0.961,0.849,1.056,0.054,0.766,1.109,SPO0776,0
0.954,0.724,1.145,0.11,0.541,1.224,SPO0777,0
0.953,0.833,1.082,0.064,0.765,1.187,SPO0778,0
0.105,0,0.316,0.091,0,0.445,SPO0779,0
0.841,0.75,0.91,0.042,0.684,0.936,SPO0780,0
NA,NA,NA,NA,NA,NA,SPO0781,10000
0.89,0.831,0.943,0.029,0.788,0.978,SPO0782,0
0.945,0.887,0.994,0.028,0.834,1.016,SPO0783,0
0.582,0.172,0.993,0.214,0,1.229,SPO0784,0
0.927,0.738,1.096,0.093,0.572,1.212,SPO0785,0
0.908,0.848,0.97,0.031,0.804,1.02,SPO0786,0
0.814,0.637,0.957,0.083,0.504,1.009,SPO0787,0
0.838,0.702,0.953,0.064,0.624,1.004,SPO0788,0
1.122,1.001,1.256,0.066,0.918,1.35,SPO0789,0
0.804,0.503,1.106,0.155,0.262,1.311,SPO0790,0
1.023,0.958,1.081,0.032,0.907,1.121,SPO0791,0
1.049,0.993,1.098,0.026,0.945,1.125,SPO0792,0
0.91,0.78,1.013,0.061,0.7,1.047,SPO0793,0
0.888,0.829,0.945,0.03,0.793,0.984,SPO0794,0
0.891,0.615,1.12,0.133,0.37,1.24,SPO0795,0
1.058,0.957,1.165,0.054,0.909,1.271,SPO0796,0
0.945,0.858,1.016,0.041,0.802,1.055,SPO0797,0
0.963,0.912,1.013,0.026,0.876,1.061,SPO0798,0
1.027,0.91,1.13,0.057,0.807,1.192,SPO0799,0
0.857,0.785,0.967,0.049,0.746,1.032,SPO0800,0
0.834,0.781,0.886,0.027,0.736,0.92,SPO0801,0
0.782,0.782,0.782,0,0.782,0.782,SPO0802,7652
1.01,0.668,1.364,0.172,0.629,1.423,SPO0803,196
NA,NA,NA,NA,NA,NA,SPO0804,10000
NA,NA,NA,NA,NA,NA,SPO0805,10000
0,0,0,0,0,0,SPO0806,625
1.006,0.914,1.092,0.045,0.834,1.163,SPO0807,0
0,0,0,0,0,0,SPO0808,0
1.029,0.933,1.14,0.053,0.89,1.214,SPO0809,0
0.993,0.923,1.067,0.037,0.89,1.113,SPO0810,0
1.105,0.586,1.564,0.244,0.337,1.759,SPO0811,192
0,0,0,0,0,0,SPO0812,3196
0.945,0.904,0.987,0.021,0.881,1.019,SPO0813,0
0.963,0.753,1.127,0.095,0.619,1.229,SPO0814,0
NA,NA,NA,NA,NA,NA,SPO0815,10000
0.985,0.911,1.07,0.041,0.875,1.132,SPO0816,0
0.977,0.784,1.159,0.095,0.628,1.261,SPO0817,0
0.945,0.884,1.013,0.034,0.847,1.089,SPO0818,0
0.986,0.888,1.066,0.046,0.809,1.11,SPO0819,0
1.034,0.965,1.099,0.035,0.903,1.136,SPO0820,0
1.012,0.954,1.065,0.029,0.909,1.1,SPO0821,0
0.953,0.852,1.025,0.045,0.776,1.042,SPO0822,0
1.047,0.955,1.139,0.047,0.879,1.208,SPO0823,0
0.984,0.917,1.05,0.035,0.867,1.105,SPO0824,0
0.711,0.234,1.026,0.208,0,1.128,SPO0825,0
0.932,0.878,0.992,0.03,0.842,1.039,SPO0826,0
0.973,0.948,1,0.013,0.932,1.023,SPO0827,0
0.998,0.905,1.09,0.048,0.845,1.168,SPO0828,0
1.006,0.942,1.072,0.033,0.881,1.125,SPO0829,0
1.011,0.98,1.042,0.016,0.951,1.066,SPO0830,0
0.913,0.799,1.057,0.069,0.762,1.189,SPO0831,0
0.954,0.881,1.025,0.037,0.837,1.067,SPO0832,0
1.031,0.998,1.059,0.016,0.973,1.077,SPO0833,0
1.005,0.98,1.031,0.013,0.957,1.051,SPO0834,0
1.053,0.96,1.145,0.047,0.899,1.203,SPO0835,0
1.034,0.925,1.12,0.051,0.831,1.161,SPO0836,0
0.93,0.868,1.004,0.035,0.824,1.059,SPO0837,0
NA,NA,NA,NA,NA,NA,SPO0838,10000
0.993,0.89,1.071,0.049,0.811,1.09,SPO0839,0
0.962,0.913,1.019,0.028,0.89,1.059,SPO0840,0
0.966,0.933,0.995,0.016,0.906,1.012,SPO0841,0
0.978,0.939,1.017,0.019,0.925,1.03,SPO0842,0
NA,NA,NA,NA,NA,NA,SPO0843,10000
0.972,0.943,1.002,0.015,0.922,1.017,SPO0844,0
0.891,0.844,0.941,0.025,0.824,0.974,SPO0845,0
NA,NA,NA,NA,NA,NA,SPO0846,10000
0.949,0.924,0.977,0.014,0.91,0.995,SPO0847,0
0.905,0.841,0.968,0.033,0.793,0.998,SPO0848,0
0.951,0.91,0.992,0.021,0.883,1.024,SPO0849,0
0.965,0.805,1.118,0.081,0.642,1.221,SPO0850,0
0.832,0.694,0.998,0.079,0.651,1.164,SPO0851,0
0.956,0.84,1.056,0.056,0.755,1.111,SPO0852,0
0.981,0.803,1.138,0.088,0.699,1.224,SPO0853,0
0.985,0.891,1.086,0.05,0.827,1.175,SPO0854,0
0.984,0.936,1.037,0.026,0.909,1.085,SPO0855,0
1.003,0.938,1.055,0.03,0.879,1.069,SPO0856,0
0.951,0.889,1.018,0.033,0.854,1.07,SPO0857,0
0.954,0.883,1.036,0.039,0.839,1.088,SPO0858,0
1.135,0.982,1.319,0.088,0.897,1.473,SPO0859,0
0.955,0.827,1.096,0.069,0.743,1.196,SPO0860,0
1.019,0.936,1.114,0.046,0.88,1.22,SPO0861,0
0.913,0.862,0.962,0.026,0.824,0.998,SPO0862,0
0.986,0.639,1.306,0.171,0.375,1.534,SPO0863,0
0.979,0.875,1.074,0.051,0.789,1.129,SPO0864,0
0.976,0.905,1.049,0.037,0.868,1.098,SPO0865,0
0.961,0.887,1.033,0.037,0.832,1.089,SPO0866,0
1.018,0.933,1.111,0.045,0.9,1.172,SPO0867,0
0.952,0.904,1.012,0.028,0.88,1.06,SPO0868,0
0.939,0.895,0.986,0.024,0.874,1.027,SPO0869,0
1.008,0.931,1.097,0.043,0.897,1.167,SPO0870,0
NA,NA,NA,NA,NA,NA,SPO0871,10000
0.953,0.907,1.002,0.025,0.871,1.045,SPO0872,0
0.657,0.573,0.742,0.043,0.524,0.771,SPO0873,0
0.915,0.791,1.042,0.065,0.706,1.154,SPO0874,0
0.753,0.696,0.806,0.028,0.667,0.829,SPO0875,0
1,1,1,0,1,1,SPO0876,7693
0.928,0.76,1.05,0.077,0.631,1.079,SPO0876a,0
1.001,0.969,1.025,0.015,0.947,1.043,SPO0877,0
0.963,0.831,1.085,0.066,0.693,1.171,SPO0878,0
0.954,0.874,1.023,0.038,0.798,1.048,SPO0879,0
1.041,0.975,1.106,0.033,0.945,1.128,SPO0880,0
0.921,0.891,0.949,0.015,0.866,0.963,SPO0881,0
1.093,1.043,1.136,0.024,1.001,1.16,SPO0882,0
0.994,0.928,1.062,0.035,0.867,1.118,SPO0883,0
1.022,0.961,1.076,0.03,0.907,1.107,SPO0884,0
1.048,0.901,1.215,0.08,0.812,1.355,SPO0885,0
0.281,0,1.222,0.369,0,1.222,SPO0887,614
1.079,1.021,1.138,0.03,0.98,1.171,SPO0888,0
1.027,0.939,1.125,0.048,0.886,1.196,SPO0889,0
1.114,0.946,1.296,0.092,0.847,1.457,SPO0890,0
1.024,0.954,1.106,0.04,0.928,1.167,SPO0891,0
0.317,0.105,0.455,0.094,0,0.498,SPO0892,0
0.229,0,0.321,0.1,0,0.321,SPO0893,620
0.922,0.849,1,0.039,0.79,1.053,SPO0894,0
0.995,0.928,1.063,0.035,0.89,1.078,SPO0895,0
1.01,0.914,1.091,0.046,0.832,1.124,SPO0897,0
1.039,1.009,1.066,0.015,0.982,1.085,SPO0898,0
1.003,0.973,1.03,0.015,0.945,1.045,SPO0899,0
0.573,0.187,0.846,0.175,0,0.929,SPO0900,0
1.033,0.972,1.105,0.035,0.943,1.176,SPO0901,0
0.726,0.498,0.904,0.107,0.343,0.98,SPO0902,0
0,0,0,0,0,0,SPO0903,658
0.684,0.616,0.741,0.032,0.565,0.778,SPO0904,0
0.92,0.853,0.982,0.033,0.794,1.034,SPO0905,0
1.072,0.998,1.118,0.032,0.95,1.128,SPO0906,0
0.108,0,0.436,0.168,0,0.436,SPO0907,3161
1.032,1.009,1.066,0.015,1.001,1.096,SPO0910,0
0.593,0.484,0.691,0.054,0.397,0.755,SPO0911,0
0.713,0.23,1.095,0.221,0,1.287,SPO0912,0
1.063,1.019,1.102,0.021,0.99,1.137,SPO0913,0
1.069,0.961,1.183,0.058,0.881,1.278,SPO0914,0
1.025,0.971,1.081,0.028,0.935,1.123,SPO0915,0
0.996,0.948,1.045,0.025,0.914,1.072,SPO0916,0
0.948,0.846,1.047,0.052,0.781,1.114,SPO0917,0
0.994,0.911,1.054,0.037,0.858,1.077,SPO0918,0
1.047,0.93,1.16,0.059,0.823,1.236,SPO0919,0
1.001,0.908,1.098,0.049,0.848,1.182,SPO0920,0
1.02,0.974,1.066,0.024,0.931,1.106,SPO0921,0
1.073,0.973,1.174,0.051,0.916,1.239,SPO0922,0
0.647,0.624,0.717,0.035,0.624,0.717,SPO0923,3182
NA,NA,NA,NA,NA,NA,SPO0924,10000
0.936,0.821,1.071,0.064,0.766,1.221,SPO0925,0
